client timestamp,button,state,x,y
801,NoButton,Move,518,80
816,NoButton,Move,541,117
832,NoButton,Move,566,157
832,NoButton,Move,600,206
854,NoButton,Move,643,266
870,NoButton,Move,684,328
870,NoButton,Move,731,391
885,NoButton,Move,779,453
901,NoButton,Move,825,511
916,NoButton,Move,866,555
916,NoButton,Move,894,589
932,NoButton,Move,908,601
954,NoButton,Move,918,607
954,NoButton,Move,925,610
970,NoButton,Move,929,611
985,NoButton,Move,932,611
1001,NoButton,Move,935,612
1001,NoButton,Move,937,612
1017,NoButton,Move,940,613
1032,NoButton,Move,942,613
1049,NoButton,Move,944,613
1054,NoButton,Move,945,613
1070,NoButton,Move,947,613
1070,NoButton,Move,947,613
1086,NoButton,Move,948,613
1101,NoButton,Move,948,613
1117,NoButton,Move,950,613
1133,NoButton,Move,954,613
1133,NoButton,Move,958,613
1154,NoButton,Move,962,614
1154,NoButton,Move,965,614
1170,NoButton,Move,966,614
1186,NoButton,Move,968,614
1201,NoButton,Move,968,613
1217,NoButton,Move,969,612
1217,NoButton,Move,971,607
1233,NoButton,Move,975,598
1253,NoButton,Move,982,586
1254,NoButton,Move,990,573
1270,NoButton,Move,1001,555
1286,NoButton,Move,1011,536
1286,NoButton,Move,1021,518
1301,NoButton,Move,1035,487
1317,NoButton,Move,1052,458
1333,NoButton,Move,1070,428
1349,NoButton,Move,1083,397
1355,NoButton,Move,1094,376
1370,NoButton,Move,1101,363
1370,NoButton,Move,1105,355
1386,NoButton,Move,1108,348
1402,NoButton,Move,1110,346
1417,NoButton,Move,1110,344
1433,NoButton,Move,1110,344
1433,NoButton,Move,1110,343
1454,NoButton,Move,1108,343
1454,NoButton,Move,1104,343
1470,NoButton,Move,1096,343
1486,NoButton,Move,1083,343
1502,NoButton,Move,1062,343
1502,NoButton,Move,1026,347
1517,NoButton,Move,990,348
1533,NoButton,Move,954,352
1552,NoButton,Move,921,354
1555,NoButton,Move,896,355
1570,NoButton,Move,882,356
1586,NoButton,Move,872,356
1586,NoButton,Move,865,356
1601,NoButton,Move,862,356
1617,NoButton,Move,860,356
1633,NoButton,Move,858,356
1670,NoButton,Move,858,356
2033,Nobutton,Scrool,858,858
2086,Nobutton,Scrool,858,858
2102,Nobutton,Scrool,858,858
2118,Nobutton,Scrool,858,858
2118,Nobutton,Scrool,858,858
2133,Nobutton,Scrool,858,858
2154,Nobutton,Scrool,858,858
2155,Nobutton,Scrool,858,858
2171,Nobutton,Scrool,858,858
2186,Nobutton,Scrool,858,858
2202,Nobutton,Scrool,858,858
2202,Nobutton,Scrool,858,858
2218,Nobutton,Scrool,858,858
2233,Nobutton,Scrool,858,858
2250,Nobutton,Scrool,858,858
2255,Nobutton,Scrool,858,858
2271,Nobutton,Scrool,858,858
2271,Nobutton,Scrool,858,858
2287,Nobutton,Scrool,858,858
2302,Nobutton,Scrool,858,858
2318,Nobutton,Scrool,858,858
2334,Nobutton,Scrool,858,858
2355,Nobutton,Scrool,858,858
2355,Nobutton,Scrool,858,858
2400,Nobutton,Scrool,858,858
2431,Nobutton,Scrool,858,858
2671,Nobutton,Scrool,858,858
2687,Nobutton,Scrool,858,858
2702,Nobutton,Scrool,858,858
2702,Nobutton,Scrool,858,858
2718,Nobutton,Scrool,858,858
2734,Nobutton,Scrool,858,858
