client timestamp,button,state,x,y
0,NoButton,Move,438,435
0,NoButton,Move,441,434
0,NoButton,Move,444,433
0,NoButton,Move,445,433
0,NoButton,Move,446,433
0,NoButton,Move,446,433
0,NoButton,Move,446,433
0,NoButton,Move,446,433
0,NoButton,Move,446,432
0,NoButton,Move,446,432
0,NoButton,Move,446,431
0,NoButton,Move,446,430
0,NoButton,Move,446,430
0,NoButton,Move,446,430
0,NoButton,Move,446,430
0,NoButton,Move,447,429
0,NoButton,Move,447,429
0,NoButton,Move,448,429
0,NoButton,Move,449,428
0,NoButton,Move,450,428
0,NoButton,Move,450,428
0,NoButton,Move,451,428
0,NoButton,Move,451,428
0,NoButton,Move,451,428
0,NoButton,Move,453,428
0,NoButton,Move,454,427
0,NoButton,Move,455,427
0,NoButton,Move,456,427
0,NoButton,Move,457,427
0,NoButton,Move,458,427
0,NoButton,Move,459,429
0,NoButton,Move,461,431
0,NoButton,Move,464,436
0,NoButton,Move,469,444
0,NoButton,Move,476,451
0,NoButton,Move,490,476
0,NoButton,Move,510,511
0,NoButton,Move,531,545
0,NoButton,Move,554,576
0,NoButton,Move,579,606
0,NoButton,Move,606,635
0,NoButton,Move,637,662
0,NoButton,Move,680,690
0,NoButton,Move,723,713
0,NoButton,Move,767,732
0,NoButton,Move,801,747
0,NoButton,Move,825,754
0,NoButton,Move,836,756
0,NoButton,Move,843,756
0,NoButton,Move,848,756
0,NoButton,Move,852,753
0,NoButton,Move,856,750
0,NoButton,Move,858,747
0,NoButton,Move,862,743
0,NoButton,Move,863,742
0,NoButton,Move,865,739
0,NoButton,Move,867,738
0,NoButton,Move,870,734
0,NoButton,Move,876,725
0,NoButton,Move,882,715
0,NoButton,Move,888,706
0,NoButton,Move,893,698
0,NoButton,Move,896,693
0,NoButton,Move,899,687
0,NoButton,Move,901,684
0,NoButton,Move,903,681
0,NoButton,Move,905,678
0,NoButton,Move,906,677
0,NoButton,Move,907,676
0,NoButton,Move,907,676
0,NoButton,Move,907,676
0,NoButton,Move,907,676
0,NoButton,Move,907,676
0,NoButton,Move,907,676
0,NoButton,Move,907,675
0,NoButton,Move,907,675
0,NoButton,Move,907,674
0,NoButton,Move,907,673
0,NoButton,Move,907,673
0,NoButton,Move,908,672
0,NoButton,Move,910,670
0,NoButton,Move,914,669
0,NoButton,Move,919,667
0,NoButton,Move,923,666
0,NoButton,Move,926,665
0,NoButton,Move,929,664
0,NoButton,Move,931,663
0,NoButton,Move,933,663
0,NoButton,Move,934,662
0,NoButton,Move,936,662
