client timestamp,button,state,x,y
100,NoButton,Move,975,351
100,NoButton,Move,975,351
100,NoButton,Move,975,351
124,NoButton,Move,975,350
138,NoButton,Move,974,350
161,NoButton,Move,973,350
328,NoButton,Move,973,349
935,Nobutton,Scrool,973,973
945,Nobutton,Scrool,973,973
963,Nobutton,Scrool,973,973
974,Nobutton,Scrool,973,973
980,Nobutton,Scrool,973,973
991,Nobutton,Scrool,973,973
998,Nobutton,Scrool,973,973
1004,Nobutton,Scrool,973,973
1017,Nobutton,Scrool,973,973
1027,Nobutton,Scrool,973,973
1038,Nobutton,Scrool,973,973
1051,Nobutton,Scrool,973,973
1062,Nobutton,Scrool,973,973
1073,Nobutton,Scrool,973,973
1091,Nobutton,Scrool,973,973
1099,Nobutton,Scrool,973,973
1111,Nobutton,Scrool,973,973
1127,Nobutton,Scrool,973,973
1151,Nobutton,Scrool,973,973
1153,Nobutton,Scrool,973,973
1160,Nobutton,Scrool,973,973
1170,Nobutton,Scrool,973,973
1182,Nobutton,Scrool,973,973
1194,Nobutton,Scrool,973,973
1206,Nobutton,Scrool,973,973
1219,Nobutton,Scrool,973,973
1229,Nobutton,Scrool,973,973
1242,Nobutton,Scrool,973,973
1253,Nobutton,Scrool,973,973
1266,Nobutton,Scrool,973,973
1278,Nobutton,Scrool,973,973
1301,Nobutton,Scrool,973,973
1314,Nobutton,Scrool,973,973
1338,Nobutton,Scrool,973,973
1361,Nobutton,Scrool,973,973
1373,Nobutton,Scrool,973,973
1385,Nobutton,Scrool,973,973
1396,Nobutton,Scrool,973,973
1410,Nobutton,Scrool,973,973
1422,Nobutton,Scrool,973,973
1445,Nobutton,Scrool,973,973
1468,Nobutton,Scrool,973,973
4283,Nobutton,Scrool,973,973
4283,Nobutton,Scrool,973,973
4298,Nobutton,Scrool,973,973
4320,Nobutton,Scrool,973,973
4320,Nobutton,Scrool,973,973
4336,Nobutton,Scrool,973,973
4352,Nobutton,Scrool,973,973
4367,Nobutton,Scrool,973,973
4367,Nobutton,Scrool,973,973
4383,Nobutton,Scrool,973,973
4399,Nobutton,Scrool,973,973
4417,Nobutton,Scrool,973,973
4421,Nobutton,Scrool,973,973
4436,Nobutton,Scrool,973,973
4436,Nobutton,Scrool,973,973
4452,Nobutton,Scrool,973,973
4468,Nobutton,Scrool,973,973
4483,Nobutton,Scrool,973,973
4499,Nobutton,Scrool,973,973
4499,Nobutton,Scrool,973,973
4521,Nobutton,Scrool,973,973
4521,Nobutton,Scrool,973,973
4537,Nobutton,Scrool,973,973
4552,Nobutton,Scrool,973,973
4568,Nobutton,Scrool,973,973
4583,Nobutton,Scrool,973,973
4583,Nobutton,Scrool,973,973
4599,Nobutton,Scrool,973,973
4620,Nobutton,Scrool,973,973
4621,Nobutton,Scrool,973,973
4637,Nobutton,Scrool,973,973
4652,Nobutton,Scrool,973,973
4668,Nobutton,Scrool,973,973
4668,Nobutton,Scrool,973,973
4684,Nobutton,Scrool,973,973
4699,Nobutton,Scrool,973,973
4717,Nobutton,Scrool,973,973
4721,Nobutton,Scrool,973,973
4737,Nobutton,Scrool,973,973
4737,Nobutton,Scrool,973,973
4753,Nobutton,Scrool,973,973
4768,Nobutton,Scrool,973,973
4784,Nobutton,Scrool,973,973
4784,Nobutton,Scrool,973,973
4800,Nobutton,Scrool,973,973
4823,Nobutton,Scrool,973,973
4847,Nobutton,Scrool,973,973
4859,Nobutton,Scrool,973,973
4883,Nobutton,Scrool,973,973
8422,Nobutton,Scrool,973,973
8422,Nobutton,Scrool,973,973
8438,Nobutton,Scrool,973,973
8459,Nobutton,Scrool,973,973
8459,Nobutton,Scrool,973,973
8475,Nobutton,Scrool,973,973
8491,Nobutton,Scrool,973,973
8506,Nobutton,Scrool,973,973
8506,Nobutton,Scrool,973,973
8522,Nobutton,Scrool,973,973
8538,Nobutton,Scrool,973,973
8556,Nobutton,Scrool,973,973
8560,Nobutton,Scrool,973,973
8575,Nobutton,Scrool,973,973
8591,Nobutton,Scrool,973,973
8591,Nobutton,Scrool,973,973
8607,Nobutton,Scrool,973,973
8622,Nobutton,Scrool,973,973
8638,Nobutton,Scrool,973,973
8638,Nobutton,Scrool,973,973
8660,Nobutton,Scrool,973,973
8676,Nobutton,Scrool,973,973
8676,Nobutton,Scrool,973,973
8691,Nobutton,Scrool,973,973
8707,Nobutton,Scrool,973,973
8722,Nobutton,Scrool,973,973
8722,Nobutton,Scrool,973,973
8760,Nobutton,Scrool,973,973
8760,Nobutton,Scrool,973,973
8776,Nobutton,Scrool,973,973
8791,Nobutton,Scrool,973,973
8807,Nobutton,Scrool,973,973
8807,Nobutton,Scrool,973,973
8823,Nobutton,Scrool,973,973
