client timestamp,button,state,x,y
31,NoButton,Move,395,523
31,NoButton,Move,394,534
31,NoButton,Move,394,538
53,NoButton,Move,394,539
53,NoButton,Move,394,540
69,NoButton,Move,395,540
85,NoButton,Move,397,540
100,NoButton,Move,401,538
116,NoButton,Move,406,536
456,NoButton,Move,419,564
472,NoButton,Move,437,598
487,NoButton,Move,457,630
487,NoButton,Move,476,660
503,NoButton,Move,498,690
519,NoButton,Move,520,716
534,NoButton,Move,543,739
534,NoButton,Move,554,752
556,NoButton,Move,563,760
556,NoButton,Move,570,764
572,NoButton,Move,575,766
587,NoButton,Move,577,767
603,NoButton,Move,579,767
619,NoButton,Move,581,767
619,NoButton,Move,582,767
634,NoButton,Move,583,767
655,NoButton,Move,585,766
656,NoButton,Move,587,764
672,NoButton,Move,588,763
688,NoButton,Move,589,761
703,NoButton,Move,591,759
703,NoButton,Move,593,754
719,NoButton,Move,596,748
734,NoButton,Move,601,741
751,NoButton,Move,607,732
757,NoButton,Move,613,724
772,NoButton,Move,621,714
772,NoButton,Move,626,708
788,NoButton,Move,631,703
803,NoButton,Move,634,698
819,NoButton,Move,636,695
835,NoButton,Move,638,692
835,NoButton,Move,639,691
857,NoButton,Move,640,689
857,NoButton,Move,641,687
872,NoButton,Move,641,687
888,NoButton,Move,642,686
904,NoButton,Move,642,685
973,NoButton,Move,642,685
988,NoButton,Move,642,684
1004,NoButton,Move,643,684
1020,NoButton,Move,643,683
1035,NoButton,Move,644,683
1035,NoButton,Move,644,682
1057,NoButton,Move,645,682
1073,NoButton,Move,646,680
1073,NoButton,Move,647,679
1088,NoButton,Move,648,677
1104,NoButton,Move,650,676
1119,NoButton,Move,651,674
1119,NoButton,Move,652,673
1135,NoButton,Move,652,672
1157,NoButton,Move,653,671
1157,NoButton,Move,653,671
1173,NoButton,Move,653,671
1574,Nobutton,Scrool,653,653
1636,Nobutton,Scrool,653,653
1653,Nobutton,Scrool,653,653
1658,Nobutton,Scrool,653,653
1674,Nobutton,Scrool,653,653
1674,Nobutton,Scrool,653,653
1689,Nobutton,Scrool,653,653
1705,Nobutton,Scrool,653,653
1721,Nobutton,Scrool,653,653
1721,Nobutton,Scrool,653,653
1736,Nobutton,Scrool,653,653
1758,Nobutton,Scrool,653,653
1758,Nobutton,Scrool,653,653
1774,Nobutton,Scrool,653,653
1789,Nobutton,Scrool,653,653
1805,Nobutton,Scrool,653,653
1805,Nobutton,Scrool,653,653
1821,Nobutton,Scrool,653,653
1856,Nobutton,Scrool,653,653
1874,Nobutton,Scrool,653,653
1890,Nobutton,Scrool,653,653
1905,Nobutton,Scrool,653,653
1921,Nobutton,Scrool,653,653
1936,Nobutton,Scrool,653,653
1936,Nobutton,Scrool,653,653
1959,Nobutton,Scrool,653,653
1974,Nobutton,Scrool,653,653
1974,Nobutton,Scrool,653,653
1990,Nobutton,Scrool,653,653
2005,Nobutton,Scrool,653,653
2021,Nobutton,Scrool,653,653
2021,Nobutton,Scrool,653,653
2037,Nobutton,Scrool,653,653
2059,Nobutton,Scrool,653,653
2059,Nobutton,Scrool,653,653
2074,Nobutton,Scrool,653,653
2090,Nobutton,Scrool,653,653
2106,Nobutton,Scrool,653,653
2106,Nobutton,Scrool,653,653
2121,Nobutton,Scrool,653,653
2137,Nobutton,Scrool,653,653
2156,Nobutton,Scrool,653,653
2179,Nobutton,Scrool,653,653
2188,Nobutton,Scrool,653,653
2188,Nobutton,Scrool,653,653
2219,Nobutton,Scrool,653,653
2235,Nobutton,Scrool,653,653
2259,Nobutton,Scrool,653,653
2290,Nobutton,Scrool,653,653
2406,Nobutton,Scrool,653,653
2676,Nobutton,Scrool,653,653
2723,Nobutton,Scrool,653,653
2738,Nobutton,Scrool,653,653
2755,Nobutton,Scrool,653,653
2760,Nobutton,Scrool,653,653
2776,Nobutton,Scrool,653,653
2776,Nobutton,Scrool,653,653
2791,Nobutton,Scrool,653,653
2854,Nobutton,Scrool,653,653
2876,Nobutton,Scrool,653,653
2892,Nobutton,Scrool,653,653
2907,Nobutton,Scrool,653,653
2923,Nobutton,Scrool,653,653
2938,Nobutton,Scrool,653,653
2955,Nobutton,Scrool,653,653
2976,Nobutton,Scrool,653,653
2992,Nobutton,Scrool,653,653
3007,Nobutton,Scrool,653,653
3076,Nobutton,Scrool,653,653
3123,Nobutton,Scrool,653,653
3139,Nobutton,Scrool,653,653
3159,Nobutton,Scrool,653,653
3177,Nobutton,Scrool,653,653
3192,Nobutton,Scrool,653,653
3208,Nobutton,Scrool,653,653
3224,Nobutton,Scrool,653,653
3239,Nobutton,Scrool,653,653
3255,Nobutton,Scrool,653,653
3277,Nobutton,Scrool,653,653
3293,Nobutton,Scrool,653,653
3308,Nobutton,Scrool,653,653
3324,Nobutton,Scrool,653,653
3340,Nobutton,Scrool,653,653
3408,Nobutton,Scrool,653,653
3461,Nobutton,Scrool,653,653
3477,Nobutton,Scrool,653,653
3509,Nobutton,Scrool,653,653
3524,Nobutton,Scrool,653,653
3540,Nobutton,Scrool,653,653
3556,Nobutton,Scrool,653,653
3578,Nobutton,Scrool,653,653
3593,Nobutton,Scrool,653,653
3609,Nobutton,Scrool,653,653
3624,Nobutton,Scrool,653,653
3640,Nobutton,Scrool,653,653
3656,Nobutton,Scrool,653,653
3678,Nobutton,Scrool,653,653
3740,Nobutton,Scrool,653,653
3793,Nobutton,Scrool,653,653
3809,Nobutton,Scrool,653,653
3825,Nobutton,Scrool,653,653
3856,Nobutton,Scrool,653,653
3878,Nobutton,Scrool,653,653
3894,Nobutton,Scrool,653,653
3909,Nobutton,Scrool,653,653
3925,Nobutton,Scrool,653,653
3941,Nobutton,Scrool,653,653
3957,Nobutton,Scrool,653,653
3978,Nobutton,Scrool,653,653
3994,Nobutton,Scrool,653,653
4010,Nobutton,Scrool,653,653
4025,Nobutton,Scrool,653,653
4041,Nobutton,Scrool,653,653
4057,Nobutton,Scrool,653,653
4079,Nobutton,Scrool,653,653
4094,Nobutton,Scrool,653,653
4110,Nobutton,Scrool,653,653
4125,Nobutton,Scrool,653,653
4141,Nobutton,Scrool,653,653
4157,Nobutton,Scrool,653,653
4180,Nobutton,Scrool,653,653
4208,Nobutton,Scrool,653,653
4224,Nobutton,Scrool,653,653
4239,Nobutton,Scrool,653,653
4255,Nobutton,Scrool,653,653
4279,Nobutton,Scrool,653,653
4295,Nobutton,Scrool,653,653
4310,Nobutton,Scrool,653,653
4326,Nobutton,Scrool,653,653
4349,Nobutton,Scrool,653,653
4364,Nobutton,Scrool,653,653
4379,Nobutton,Scrool,653,653
4395,Nobutton,Scrool,653,653
4410,Nobutton,Scrool,653,653
4426,Nobutton,Scrool,653,653
4442,Nobutton,Scrool,653,653
4458,Nobutton,Scrool,653,653
4479,Nobutton,Scrool,653,653
4495,Nobutton,Scrool,653,653
4511,Nobutton,Scrool,653,653
4526,Nobutton,Scrool,653,653
4542,Nobutton,Scrool,653,653
4558,Nobutton,Scrool,653,653
4580,Nobutton,Scrool,653,653
4595,Nobutton,Scrool,653,653
4611,Nobutton,Scrool,653,653
4626,Nobutton,Scrool,653,653
4642,Nobutton,Scrool,653,653
4658,Nobutton,Scrool,653,653
4680,Nobutton,Scrool,653,653
4695,Nobutton,Scrool,653,653
4711,Nobutton,Scrool,653,653
4727,Nobutton,Scrool,653,653
4796,Nobutton,Scrool,653,653
4843,Nobutton,Scrool,653,653
4863,Nobutton,Scrool,653,653
4896,Nobutton,Scrool,653,653
4912,Nobutton,Scrool,653,653
4927,Nobutton,Scrool,653,653
4943,Nobutton,Scrool,653,653
4959,Nobutton,Scrool,653,653
4980,Nobutton,Scrool,653,653
4996,Nobutton,Scrool,653,653
5011,Nobutton,Scrool,653,653
5027,Nobutton,Scrool,653,653
5043,Nobutton,Scrool,653,653
