client timestamp,button,state,x,y
6,NoButton,Move,1147,595
28,NoButton,Move,1146,595
51,NoButton,Move,1146,595
63,NoButton,Move,1146,595
75,NoButton,Move,1145,595
87,NoButton,Move,1145,595
99,NoButton,Move,1144,595
111,NoButton,Move,1143,595
123,NoButton,Move,1142,595
135,NoButton,Move,1141,595
147,NoButton,Move,1140,595
159,NoButton,Move,1138,595
170,NoButton,Move,1137,595
170,NoButton,Move,1136,595
186,NoButton,Move,1135,595
201,NoButton,Move,1133,595
217,NoButton,Move,1132,596
217,NoButton,Move,1131,596
233,NoButton,Move,1129,596
248,NoButton,Move,1129,596
266,NoButton,Move,1127,597
278,NoButton,Move,1127,597
284,NoButton,Move,1126,598
299,NoButton,Move,1125,598
315,NoButton,Move,1124,600
315,NoButton,Move,1121,602
331,NoButton,Move,1120,605
351,NoButton,Move,1117,611
351,NoButton,Move,1113,617
370,NoButton,Move,1109,624
386,NoButton,Move,1106,629
386,NoButton,Move,1103,634
402,NoButton,Move,1102,636
417,NoButton,Move,1101,637
433,NoButton,Move,1100,640
433,NoButton,Move,1099,643
449,NoButton,Move,1098,646
470,NoButton,Move,1096,650
470,NoButton,Move,1094,656
486,NoButton,Move,1090,662
502,NoButton,Move,1087,666
517,NoButton,Move,1086,669
517,NoButton,Move,1084,670
533,NoButton,Move,1084,671
548,NoButton,Move,1083,671
587,NoButton,Move,1083,671
602,NoButton,Move,1083,670
602,NoButton,Move,1083,669
618,NoButton,Move,1085,667
634,NoButton,Move,1087,667
649,NoButton,Move,1089,667
649,NoButton,Move,1092,667
671,NoButton,Move,1097,667
671,NoButton,Move,1105,667
687,NoButton,Move,1115,668
703,NoButton,Move,1127,669
718,NoButton,Move,1139,669
734,NoButton,Move,1151,669
734,NoButton,Move,1159,669
749,NoButton,Move,1162,669
770,NoButton,Move,1164,669
772,NoButton,Move,1166,669
787,NoButton,Move,1167,669
803,NoButton,Move,1167,669
819,NoButton,Move,1168,669
835,NoButton,Move,1168,669
866,NoButton,Move,1168,669
872,NoButton,Move,1168,669
1235,NoButton,Move,1170,681
1235,NoButton,Move,1172,696
1251,NoButton,Move,1174,713
1273,NoButton,Move,1175,733
1273,NoButton,Move,1175,758
