client timestamp,button,state,x,y
440,NoButton,Move,273,258
440,NoButton,Move,274,258
456,NoButton,Move,276,258
471,NoButton,Move,278,260
487,NoButton,Move,283,262
487,NoButton,Move,287,265
502,NoButton,Move,290,266
525,NoButton,Move,292,269
525,NoButton,Move,293,269
540,NoButton,Move,295,270
556,NoButton,Move,296,272
572,NoButton,Move,297,272
587,NoButton,Move,297,273
1057,NoButton,Move,299,273
1088,NoButton,Move,300,273
1120,NoButton,Move,301,274
1158,NoButton,Move,303,274
1173,NoButton,Move,304,276
1189,NoButton,Move,306,277
1204,NoButton,Move,308,279
1220,NoButton,Move,310,281
1227,NoButton,Move,311,282
1242,NoButton,Move,314,285
1242,NoButton,Move,315,287
1258,NoButton,Move,317,289
1273,NoButton,Move,322,292
1289,NoButton,Move,327,298
1289,NoButton,Move,333,304
1305,NoButton,Move,339,313
1327,NoButton,Move,344,321
1327,NoButton,Move,349,328
1343,NoButton,Move,356,336
1358,NoButton,Move,361,342
1374,NoButton,Move,367,347
1389,NoButton,Move,384,358
1405,NoButton,Move,393,364
1421,NoButton,Move,405,369
1427,NoButton,Move,419,375
1443,NoButton,Move,432,381
1458,NoButton,Move,444,384
1458,NoButton,Move,456,390
1474,NoButton,Move,466,393
1490,NoButton,Move,479,396
1505,NoButton,Move,494,402
1505,NoButton,Move,508,408
1528,NoButton,Move,527,412
1543,NoButton,Move,553,417
1543,NoButton,Move,583,425
1559,NoButton,Move,613,434
1574,NoButton,Move,643,442
1590,NoButton,Move,672,447
1590,NoButton,Move,698,451
1606,NoButton,Move,718,454
1621,NoButton,Move,738,454
1628,NoButton,Move,763,457
1644,NoButton,Move,788,457
1659,NoButton,Move,804,457
1675,NoButton,Move,824,457
1675,NoButton,Move,849,455
1690,NoButton,Move,877,455
1706,NoButton,Move,904,455
1722,NoButton,Move,931,455
1728,NoButton,Move,964,455
1744,NoButton,Move,993,459
1759,NoButton,Move,1013,462
2129,NoButton,Move,1031,460
2129,NoButton,Move,1044,457
2144,NoButton,Move,1063,454
2160,NoButton,Move,1083,447
2175,NoButton,Move,1097,444
2191,NoButton,Move,1110,440
2191,NoButton,Move,1122,437
2207,NoButton,Move,1136,435
2222,NoButton,Move,1155,431
2229,NoButton,Move,1168,429
2245,NoButton,Move,1178,427
2260,NoButton,Move,1186,423
2260,NoButton,Move,1195,421
2276,NoButton,Move,1200,419
2291,NoButton,Move,1209,416
2307,NoButton,Move,1214,414
2323,NoButton,Move,1220,412
2329,NoButton,Move,1225,411
2345,NoButton,Move,1229,411
2345,NoButton,Move,1233,409
2361,NoButton,Move,1236,409
2376,NoButton,Move,1238,407
2392,NoButton,Move,1240,407
2392,NoButton,Move,1241,407
2407,NoButton,Move,1245,406
2430,NoButton,Move,1250,406
2430,NoButton,Move,1254,404
2445,NoButton,Move,1259,404
2461,NoButton,Move,1265,404
2477,NoButton,Move,1270,404
2477,NoButton,Move,1278,404
2492,NoButton,Move,1287,402
2508,NoButton,Move,1292,402
2523,NoButton,Move,1300,400
2530,NoButton,Move,1310,398
2546,NoButton,Move,1318,395
2561,NoButton,Move,1328,395
2561,NoButton,Move,1336,393
2577,NoButton,Move,1341,393
2608,NoButton,Move,1349,392
2608,NoButton,Move,1353,392
2630,NoButton,Move,1355,392
2646,NoButton,Move,1359,392
2646,NoButton,Move,1361,392
2662,NoButton,Move,1363,392
2677,NoButton,Move,1365,392
2693,NoButton,Move,1368,392
2693,NoButton,Move,1366,392
2708,NoButton,Move,1367,390
2731,NoButton,Move,1367,390
2731,NoButton,Move,1367,390
2746,NoButton,Move,1367,389
2762,NoButton,Move,1367,389
2777,NoButton,Move,1367,389
2777,NoButton,Move,1367,389
2793,NoButton,Move,1366,389
2809,NoButton,Move,1368,389
2824,NoButton,Move,1366,389
2831,NoButton,Move,1367,387
2847,NoButton,Move,1366,387
2847,NoButton,Move,1367,387
2862,NoButton,Move,1366,387
2878,NoButton,Move,1366,386
2893,NoButton,Move,1367,386
2909,NoButton,Move,1366,386
2909,NoButton,Move,1365,385
2931,NoButton,Move,1366,385
2931,NoButton,Move,1367,385
2946,NoButton,Move,1366,383
2962,NoButton,Move,1366,383
2978,NoButton,Move,1366,383
2993,NoButton,Move,1367,383
2993,NoButton,Move,1366,383
3009,NoButton,Move,1366,383
3025,NoButton,Move,1367,383
3031,NoButton,Move,1366,382
3047,NoButton,Move,1366,382
3062,NoButton,Move,1367,382
3078,NoButton,Move,1367,382
3078,NoButton,Move,1367,382
3094,NoButton,Move,1366,382
3109,NoButton,Move,1367,382
3125,NoButton,Move,1367,382
3131,NoButton,Move,1368,382
