client timestamp,button,state,x,y
1472,NoButton,Move,231,380
1488,NoButton,Move,218,381
1504,NoButton,Move,201,383
1504,NoButton,Move,180,386
1519,NoButton,Move,161,386
1535,NoButton,Move,148,386
1541,NoButton,Move,136,386
1557,NoButton,Move,127,386
1573,NoButton,Move,118,386
1588,NoButton,Move,110,386
1588,NoButton,Move,102,386
1604,NoButton,Move,94,386
1620,NoButton,Move,90,386
1635,NoButton,Move,86,386
1641,NoButton,Move,82,386
1657,NoButton,Move,78,386
1657,NoButton,Move,76,387
1672,NoButton,Move,74,387
1688,NoButton,Move,70,387
1704,NoButton,Move,65,387
1719,NoButton,Move,61,387
1719,NoButton,Move,57,387
1741,NoButton,Move,53,387
1741,NoButton,Move,49,387
1757,NoButton,Move,45,387
1772,NoButton,Move,43,387
1788,NoButton,Move,41,387
1788,NoButton,Move,38,387
1804,NoButton,Move,36,387
1819,NoButton,Move,34,387
1835,NoButton,Move,32,387
1841,NoButton,Move,30,387
1857,NoButton,Move,28,387
1873,NoButton,Move,25,387
1873,NoButton,Move,21,387
1888,NoButton,Move,20,387
1904,NoButton,Move,18,387
1920,NoButton,Move,16,387
1935,NoButton,Move,14,387
1942,NoButton,Move,13,387
1957,NoButton,Move,10,387
1957,NoButton,Move,9,387
1973,NoButton,Move,7,387
1988,NoButton,Move,6,387
2004,NoButton,Move,4,387
2004,NoButton,Move,3,387
2020,NoButton,Move,2,387
2042,NoButton,Move,1,387
2042,NoButton,Move,-1,387
2057,NoButton,Move,-2,387
2073,NoButton,Move,-3,387
2089,NoButton,Move,-5,387
2089,NoButton,Move,-7,387
2104,NoButton,Move,-8,387
2120,NoButton,Move,-10,387
2136,NoButton,Move,-11,387
2142,NoButton,Move,-13,387
2158,NoButton,Move,-15,387
2173,NoButton,Move,-17,387
2173,NoButton,Move,-19,387
2189,NoButton,Move,-21,387
2205,NoButton,Move,-25,387
2220,NoButton,Move,-29,387
2220,NoButton,Move,-31,387
2242,NoButton,Move,-34,387
2258,NoButton,Move,-36,387
2258,NoButton,Move,-37,387
2274,NoButton,Move,-39,387
2289,NoButton,Move,-40,387
2305,NoButton,Move,-42,387
2305,NoButton,Move,-43,387
2321,NoButton,Move,-45,387
2342,NoButton,Move,-47,387
2342,NoButton,Move,-49,387
2358,NoButton,Move,-52,387
2374,NoButton,Move,-54,387
2389,NoButton,Move,-56,387
2389,NoButton,Move,-58,387
2405,NoButton,Move,-60,387
