client timestamp,button,state,x,y
16,NoButton,Move,344,417
16,NoButton,Move,349,419
31,NoButton,Move,350,420
47,NoButton,Move,352,420
85,NoButton,Move,351,420
100,NoButton,Move,350,418
116,NoButton,Move,347,415
132,NoButton,Move,347,413
147,NoButton,Move,347,412
152,NoButton,Move,347,411
169,NoButton,Move,348,411
169,NoButton,Move,349,411
185,NoButton,Move,351,411
200,NoButton,Move,355,411
216,NoButton,Move,360,414
220,NoButton,Move,366,419
236,NoButton,Move,375,424
251,NoButton,Move,383,431
267,NoButton,Move,393,438
269,NoButton,Move,403,443
285,NoButton,Move,413,446
300,NoButton,Move,419,449
300,NoButton,Move,424,451
316,NoButton,Move,427,453
332,NoButton,Move,428,453
347,NoButton,Move,429,453
363,NoButton,Move,429,454
1165,NoButton,Move,440,454
1172,NoButton,Move,449,454
1188,NoButton,Move,461,454
1188,NoButton,Move,470,454
1203,NoButton,Move,480,453
1219,NoButton,Move,489,453
1234,NoButton,Move,499,451
1234,NoButton,Move,507,451
1250,NoButton,Move,515,451
1272,NoButton,Move,520,451
1272,NoButton,Move,524,451
1287,NoButton,Move,529,451
1303,NoButton,Move,533,451
1319,NoButton,Move,535,453
1334,NoButton,Move,537,453
1334,NoButton,Move,539,453
1350,NoButton,Move,540,453
1372,NoButton,Move,541,453
1403,NoButton,Move,541,453
1419,NoButton,Move,541,451
1535,NoButton,Move,541,452
1535,NoButton,Move,541,453
1550,NoButton,Move,541,454
1573,NoButton,Move,541,456
1588,NoButton,Move,541,457
1751,NoButton,Move,541,458
1773,NoButton,Move,543,460
1789,NoButton,Move,544,461
1789,NoButton,Move,549,463
1805,NoButton,Move,555,465
1820,NoButton,Move,561,467
1836,NoButton,Move,570,469
1836,NoButton,Move,579,472
1852,NoButton,Move,591,474
1874,NoButton,Move,604,478
1874,NoButton,Move,622,481
1889,NoButton,Move,651,486
1905,NoButton,Move,695,492
1921,NoButton,Move,739,492
1921,NoButton,Move,780,495
1936,NoButton,Move,813,495
1952,NoButton,Move,837,495
1968,NoButton,Move,851,494
1974,NoButton,Move,863,492
1989,NoButton,Move,871,490
2005,NoButton,Move,876,488
2005,NoButton,Move,878,487
2021,NoButton,Move,880,485
2036,NoButton,Move,880,484
2052,NoButton,Move,880,483
2052,NoButton,Move,880,480
2074,NoButton,Move,880,479
2090,NoButton,Move,878,478
2105,NoButton,Move,878,476
2136,NoButton,Move,879,476
2172,NoButton,Move,880,477
2241,NoButton,Move,880,476
2352,NoButton,Move,880,477
2375,NoButton,Move,880,478
2506,Left,Pressed,880,478
2622,Left,Released,880,478
2892,NoButton,Move,889,477
2892,NoButton,Move,912,474
2908,NoButton,Move,931,474
2923,NoButton,Move,952,471
2939,NoButton,Move,968,471
2939,NoButton,Move,981,471
2955,NoButton,Move,998,471
2970,NoButton,Move,1014,471
2977,NoButton,Move,1027,473
2992,NoButton,Move,1041,473
3008,NoButton,Move,1060,475
3024,NoButton,Move,1076,475
3024,NoButton,Move,1089,475
3039,NoButton,Move,1101,475
3055,NoButton,Move,1111,475
3070,NoButton,Move,1120,475
3077,NoButton,Move,1128,475
3093,NoButton,Move,1136,475
3093,NoButton,Move,1141,475
3108,NoButton,Move,1145,475
3124,NoButton,Move,1148,475
3139,NoButton,Move,1150,475
3155,NoButton,Move,1151,475
3155,NoButton,Move,1151,473
3209,NoButton,Move,1151,473
3224,NoButton,Move,1150,473
3309,NoButton,Move,1150,473
3325,NoButton,Move,1151,473
3340,NoButton,Move,1152,473
3356,NoButton,Move,1154,473
3371,NoButton,Move,1156,473
3378,NoButton,Move,1160,473
3394,NoButton,Move,1165,473
3394,NoButton,Move,1175,475
3409,NoButton,Move,1188,478
3425,NoButton,Move,1206,482
3441,NoButton,Move,1232,486
3441,NoButton,Move,1266,491
3456,NoButton,Move,1292,496
3478,NoButton,Move,1310,499
3478,NoButton,Move,1318,501
3494,NoButton,Move,1324,501
3510,NoButton,Move,1326,501
3525,NoButton,Move,1327,500
3896,NoButton,Move,1336,498
3896,NoButton,Move,1344,498
3911,NoButton,Move,1349,498
3927,NoButton,Move,1351,498
3942,NoButton,Move,1354,498
3958,NoButton,Move,1355,498
3958,NoButton,Move,1359,499
3980,NoButton,Move,1361,499
3980,NoButton,Move,1366,501
3996,NoButton,Move,1372,501
4012,NoButton,Move,1381,501
4027,NoButton,Move,1389,501
4043,NoButton,Move,1395,500
4043,NoButton,Move,1400,498
4058,NoButton,Move,1404,495
4074,NoButton,Move,1406,495
4081,NoButton,Move,1409,494
4096,NoButton,Move,1410,494
4112,NoButton,Move,1412,494
4112,NoButton,Move,1414,494
4128,NoButton,Move,1416,492
4143,NoButton,Move,1420,492
4159,NoButton,Move,1426,492
4163,NoButton,Move,1430,490
4181,NoButton,Move,1436,490
4196,NoButton,Move,1438,489
4196,NoButton,Move,1442,489
4212,NoButton,Move,1444,489
4231,NoButton,Move,1446,489
4246,NoButton,Move,1448,489
4246,NoButton,Move,1452,489
4262,NoButton,Move,1454,489
4281,NoButton,Move,1457,489
4281,NoButton,Move,1461,489
4296,NoButton,Move,1465,489
4312,NoButton,Move,1469,489
4328,NoButton,Move,1473,489
