client timestamp,button,state,x,y
250,NoButton,Move,282,294
334,NoButton,Move,282,293
1438,NoButton,Move,281,293
2603,NoButton,Move,281,294
2619,NoButton,Move,281,298
2626,NoButton,Move,281,303
2641,NoButton,Move,283,307
2657,NoButton,Move,285,312
2657,NoButton,Move,285,317
2673,NoButton,Move,287,323
2688,NoButton,Move,287,327
2704,NoButton,Move,289,333
2719,NoButton,Move,291,337
2726,NoButton,Move,293,343
2742,NoButton,Move,295,351
2742,NoButton,Move,298,356
2757,NoButton,Move,299,362
2773,NoButton,Move,301,368
2788,NoButton,Move,303,372
2788,NoButton,Move,305,377
2804,NoButton,Move,307,382
2826,NoButton,Move,309,387
2826,NoButton,Move,311,393
2842,NoButton,Move,311,397
2858,NoButton,Move,314,403
2873,NoButton,Move,316,409
2873,NoButton,Move,317,413
2889,NoButton,Move,319,418
2904,NoButton,Move,319,422
2920,NoButton,Move,319,424
2927,NoButton,Move,321,426
2942,NoButton,Move,321,428
2958,NoButton,Move,321,430
2958,NoButton,Move,322,432
2974,NoButton,Move,322,434
2989,NoButton,Move,322,436
3005,NoButton,Move,324,438
3005,NoButton,Move,324,440
3027,NoButton,Move,324,444
3043,NoButton,Move,324,445
3043,NoButton,Move,324,449
3058,NoButton,Move,324,453
3074,NoButton,Move,325,457
3090,NoButton,Move,325,463
3090,NoButton,Move,325,467
3105,NoButton,Move,327,472
3121,NoButton,Move,327,476
3127,NoButton,Move,327,480
3143,NoButton,Move,329,488
3159,NoButton,Move,329,492
3174,NoButton,Move,331,498
3174,NoButton,Move,333,504
3190,NoButton,Move,333,508
3206,NoButton,Move,335,510
3221,NoButton,Move,336,514
3228,NoButton,Move,338,519
3244,NoButton,Move,338,523
3259,NoButton,Move,340,527
3259,NoButton,Move,340,530
3275,NoButton,Move,342,534
3290,NoButton,Move,343,538
3306,NoButton,Move,343,540
3306,NoButton,Move,345,545
3328,NoButton,Move,345,547
3328,NoButton,Move,345,549
3344,NoButton,Move,347,553
3360,NoButton,Move,348,555
3375,NoButton,Move,348,559
3391,NoButton,Move,350,564
3391,NoButton,Move,350,568
3406,NoButton,Move,352,574
3422,NoButton,Move,352,578
3429,NoButton,Move,352,580
3444,NoButton,Move,352,584
3460,NoButton,Move,354,589
3460,NoButton,Move,354,591
3476,NoButton,Move,354,593
3491,NoButton,Move,354,597
3507,NoButton,Move,354,599
3522,NoButton,Move,355,601
3529,NoButton,Move,355,605
3545,NoButton,Move,355,609
3545,NoButton,Move,357,614
3560,NoButton,Move,357,618
3576,NoButton,Move,357,620
3592,NoButton,Move,357,622
3592,NoButton,Move,359,625
3607,NoButton,Move,359,627
3629,NoButton,Move,359,628
3629,NoButton,Move,359,629
3645,NoButton,Move,359,630
3723,NoButton,Move,359,632
3777,NoButton,Move,359,633
4146,NoButton,Move,359,633
4393,NoButton,Move,359,631
4679,Left,Pressed,359,631
4826,Left,Released,359,631
5481,NoButton,Move,361,636
5497,NoButton,Move,367,644
5497,NoButton,Move,369,653
5513,NoButton,Move,371,658
5535,NoButton,Move,373,664
5535,NoButton,Move,374,666
5550,NoButton,Move,374,670
5566,NoButton,Move,376,673
5582,NoButton,Move,377,675
5582,NoButton,Move,378,676
5597,NoButton,Move,380,679
5613,NoButton,Move,380,680
5629,NoButton,Move,381,681
5635,NoButton,Move,381,683
5651,NoButton,Move,381,685
5666,NoButton,Move,383,686
5666,NoButton,Move,383,687
5682,NoButton,Move,383,689
5698,NoButton,Move,384,691
5713,NoButton,Move,384,693
5713,NoButton,Move,384,695
5735,NoButton,Move,386,697
5751,NoButton,Move,386,700
5751,NoButton,Move,387,704
5766,NoButton,Move,387,706
5782,NoButton,Move,390,710
5798,NoButton,Move,392,715
5798,NoButton,Move,395,721
5813,NoButton,Move,398,727
5835,NoButton,Move,400,732
5835,NoButton,Move,403,738
5851,NoButton,Move,406,747
5866,NoButton,Move,408,752
5882,NoButton,Move,410,758
5882,NoButton,Move,412,764
5897,NoButton,Move,413,770
5913,NoButton,Move,415,771
5929,NoButton,Move,415,773
5935,NoButton,Move,417,772
5951,NoButton,Move,419,776
5967,NoButton,Move,419,775
5967,NoButton,Move,422,775
5982,NoButton,Move,425,775
5998,NoButton,Move,427,776
6014,NoButton,Move,430,775
6018,NoButton,Move,433,773
6036,NoButton,Move,434,772
6052,NoButton,Move,437,772
6052,NoButton,Move,440,772
6067,NoButton,Move,442,772
6085,NoButton,Move,442,769
6085,NoButton,Move,444,771
6100,NoButton,Move,444,769
6116,NoButton,Move,445,771
6132,NoButton,Move,447,770
6136,NoButton,Move,447,771
6151,NoButton,Move,448,769
6167,NoButton,Move,448,771
6183,NoButton,Move,450,771
6183,NoButton,Move,450,771
6198,NoButton,Move,452,772
6214,NoButton,Move,454,769
6230,NoButton,Move,454,771
6236,NoButton,Move,455,769
6251,NoButton,Move,457,772
6267,NoButton,Move,458,769
6267,NoButton,Move,458,771
6283,NoButton,Move,460,771
6298,NoButton,Move,463,772
6314,NoButton,Move,465,772
6314,NoButton,Move,466,771
6336,NoButton,Move,469,772
6336,NoButton,Move,472,771
6352,NoButton,Move,477,774
6367,NoButton,Move,482,772
6383,NoButton,Move,487,773
6399,NoButton,Move,492,773
6399,NoButton,Move,499,775
6414,NoButton,Move,505,774
6430,NoButton,Move,510,773
6436,NoButton,Move,515,772
6452,NoButton,Move,520,773
6468,NoButton,Move,525,773
6483,NoButton,Move,530,772
6483,NoButton,Move,535,772
6499,NoButton,Move,540,772
6514,NoButton,Move,545,772
6530,NoButton,Move,550,772
6537,NoButton,Move,554,769
6552,NoButton,Move,559,772
6552,NoButton,Move,562,770
6568,NoButton,Move,564,769
6584,NoButton,Move,566,769
6599,NoButton,Move,569,770
6615,NoButton,Move,570,768
6615,NoButton,Move,572,769
6637,NoButton,Move,573,769
6637,NoButton,Move,574,768
6653,NoButton,Move,576,768
6668,NoButton,Move,577,769
6684,NoButton,Move,577,768
6684,NoButton,Move,579,769
6700,NoButton,Move,580,769
6715,NoButton,Move,582,768
6731,NoButton,Move,583,769
6737,NoButton,Move,583,769
6753,NoButton,Move,585,769
6769,NoButton,Move,586,769
6769,NoButton,Move,588,769
6784,NoButton,Move,589,769
6800,NoButton,Move,590,768
6816,NoButton,Move,592,770
6816,NoButton,Move,593,769
6838,NoButton,Move,595,769
6853,NoButton,Move,596,768
6853,NoButton,Move,596,770
6869,NoButton,Move,598,769
6885,NoButton,Move,599,769
6900,NoButton,Move,599,768
6900,NoButton,Move,601,769
6916,NoButton,Move,601,769
6938,NoButton,Move,602,768
6938,NoButton,Move,602,769
6954,NoButton,Move,604,769
6969,NoButton,Move,604,769
6985,NoButton,Move,605,769
6985,NoButton,Move,607,770
7001,NoButton,Move,607,769
7016,NoButton,Move,607,769
7032,NoButton,Move,608,768
7039,NoButton,Move,608,769
7054,NoButton,Move,608,769
7070,NoButton,Move,610,768
7070,NoButton,Move,610,769
7085,NoButton,Move,610,769
7101,NoButton,Move,611,769
7117,NoButton,Move,611,768
7139,NoButton,Move,612,769
7139,NoButton,Move,612,769
7139,NoButton,Move,612,768
7154,NoButton,Move,614,768
7170,NoButton,Move,614,769
7186,NoButton,Move,614,769
7201,NoButton,Move,615,768
